Kab/Kota,Tahun,Bulan,Beras Premium,Beras Medium,Beras SPHP,Kedelai Biji Kering (Impor),Bawang Merah,Bawang Putih Bonggol,Cabai Merah Keriting,Daging Sapi Murni,Cabai Rawit Merah,Daging Ayam Ras,Telur Ayam Ras,Gula Konsumsi,Minyak Goreng Kemasan,Minyak Goreng Curah,Tepung Terigu (Curah),Tepung Terigu Kemasan,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Garam Konsumsi,Bulan_num,Periode,SPHP_covered,bulan_num
Kab. Bener Meriah,2024,Juli,14487.0,13513.0,12600.0,13000.0,38097.0,40000.0,46774.0,160000.0,56704.0,27839.0,25742.0,18000.0,19903.0,15640.0,10000.0,15000.0,40806.0,30806.0,35226.0,15000.0,7,2024-07-01,True,7
Kab. Bener Meriah,2024,Agustus,14500.0,13500.0,12677.0,13000.0,28000.0,40000.0,45323.0,160000.0,53607.5,25000.0,25000.0,18032.0,19000.0,15640.0,10000.0,15000.0,40000.0,30000.0,31677.0,15000.0,8,2024-08-01,True,8
Kab. Bener Meriah,2024,September,14453.0,13453.0,12600.0,13000.0,29733.0,40000.0,35633.0,160000.0,43833.0,26167.0,25000.0,18000.0,19000.0,15759.0,10000.0,15000.0,37000.0,30000.0,30133.0,15000.0,9,2024-09-01,True,9
Kab. Bener Meriah,2024,Oktober,14300.0,13300.0,12600.0,13000.0,30065.0,40000.0,26871.0,160000.0,43356.0,28839.0,25000.0,18000.0,18903.0,15961.0,10000.0,15000.0,37419.0,30452.0,31710.0,15000.0,10,2024-10-01,True,10
Kab. Bener Meriah,2024,November,14303.0,13300.0,12620.0,13000.0,29667.0,40000.0,25533.0,160000.0,39867.0,28067.0,25000.0,18000.0,18000.0,16975.0,10000.0,14833.0,38833.0,29567.0,33700.0,15000.0,11,2024-11-01,True,11
Kab. Bener Meriah,2024,Desember,14379.0,13375.0,12904.0,13000.0,34034.0,40000.0,28828.0,160000.0,42679.0,31172.0,26929.0,18000.0,18000.0,18400.0,10000.0,15148.0,44138.0,30069.0,34793.0,15143.0,12,2024-12-01,True,12
Kab. Bener Meriah,2025,Januari,14600.0,13600.0,13000.0,13000.0,43148.0,42914.0,53235.0,160000.0,62234.0,31488.0,30375.0,18148.0,19356.0,16198.0,10296.0,15217.0,47929.0,33750.0,37619.0,15000.0,1,2025-01-01,True,1
Kab. Bener Meriah,2025,Februari,14584.0,13520.0,12821.0,13000.0,36821.0,41857.0,49036.0,162222.0,60597.0,31568.0,26055.0,19000.0,21030.0,16095.0,10333.0,15274.0,48464.0,30667.0,35226.0,15000.0,2,2025-02-01,True,2
Kab. Bener Meriah,2025,Maret,14520.0,13261.0,12601.0,13000.0,35060.0,43321.0,36369.0,160385.0,69359.0,30810.0,25464.0,19060.0,21405.0,16060.0,10393.0,15274.0,49726.0,36012.0,38905.0,15000.0,3,2025-03-01,True,3
Kab. Bener Meriah,2025,April,14758.0,13046.0,12607.0,13000.0,42634.0,43561.0,53476.0,160000.0,62357.5,30542.0,26008.0,18924.0,21637.0,16086.0,10333.0,15262.0,49853.0,37141.0,39193.0,14940.0,4,2025-04-01,True,4
Kab. Bener Meriah,2025,Mei,15022.0,13566.0,12700.0,13000.0,38189.0,41500.0,38811.0,160000.0,45845.0,29927.0,26161.0,19000.0,21550.0,16061.0,10333.0,15333.0,50091.0,33111.0,37656.0,15000.0,5,2025-05-01,True,5
Kab. Bener Meriah,2025,Juni,15373.0,13925.0,12800.0,13000.0,35444.0,37790.0,29062.0,160962.0,48333.0,29919.0,25685.0,18494.0,21831.0,15210.0,10325.0,15120.0,49896.0,34373.0,39012.0,15048.0,6,2025-06-01,True,6
Kab. Bener Meriah,2025,Juli,15941.0,14823.0,12900.0,13000.0,38602.0,38946.0,28097.0,160000.0,56704.0,28875.0,26748.0,18000.0,21833.0,14961.0,10000.0,15462.0,49965.0,36054.0,40323.0,15032.0,7,2025-07-01,True,7
Kab. Bener Meriah,2025,Agustus,16265.0,15347.0,13000.0,13000.0,51398.0,37699.0,35925.0,160000.0,53607.5,30613.0,27434.0,18000.0,21806.0,15200.0,10000.0,15667.0,47000.0,33892.0,38011.0,15000.0,8,2025-08-01,True,8
Kab. Bengkalis,2024,Januari,16000.0,14000.0,13644.0,14905.0,33429.0,37095.0,41667.0,160000.0,55000.0,28619.0,22667.0,17905.0,17476.0,15429.0,11476.0,15048.0,42286.0,45000.0,33845.0,11000.0,1,2024-01-01,True,1
Kab. Bengkalis,2024,Februari,16200.0,14240.0,13644.0,14800.0,31680.0,37360.0,55920.0,160000.0,55000.0,32560.0,23120.0,18000.0,18000.0,15960.0,12000.0,15800.0,42960.0,45360.0,33891.0,11000.0,2,2024-02-01,True,2
Kab. Bengkalis,2024,Maret,17000.0,15000.0,13644.0,14981.0,34769.0,37404.0,62154.0,160000.0,55000.0,34423.0,24315.0,18000.0,18000.0,16000.0,12000.0,15962.0,42385.0,45462.0,34180.5,11000.0,3,2024-03-01,True,3
Kab. Bengkalis,2024,April,17000.0,15000.0,13644.0,15000.0,42933.0,39267.0,48533.0,171667.0,55000.0,34267.0,24400.0,18000.0,18000.0,16067.0,12000.0,16000.0,44200.0,47200.0,34474.5,11800.0,4,2024-04-01,True,4
Kab. Bengkalis,2024,Mei,17000.0,15000.0,13644.0,15000.0,45636.0,41136.0,53682.0,165909.0,55000.0,34273.0,24555.0,18000.0,18000.0,16000.0,12000.0,16000.0,42045.0,45364.0,33887.0,11909.0,5,2024-05-01,True,5
Kab. Bengkalis,2024,Juni,17000.0,15000.0,13644.0,14611.111111111111,44519.0,41370.0,58667.0,160000.0,55000.0,34037.0,26304.0,18000.0,18000.0,16000.0,12000.0,16000.0,41704.0,44926.0,33836.0,12000.0,6,2024-06-01,True,6
Kab. Bengkalis,2024,Juli,16968.0,14968.0,13587.0,14222.222222222224,35065.0,39903.0,47290.0,160000.0,55000.0,31065.0,25419.0,18000.0,18000.0,16000.0,12000.0,16000.0,41290.0,43871.0,34000.0,12000.0,7,2024-07-01,True,7
Kab. Bengkalis,2024,Agustus,16000.0,14000.0,13674.0,13833.333333333334,25815.0,39704.0,45296.0,160000.0,55000.0,26444.0,24800.0,18000.0,18000.0,16000.0,12000.0,16000.0,41593.0,44074.0,34223.0,12000.0,8,2024-08-01,True,8
Kab. Bengkalis,2024,September,16346.0,14269.0,13600.0,13444.444444444443,25885.0,38538.0,36654.0,160000.0,55000.0,28077.0,25138.0,18000.0,18000.0,16000.0,11615.0,15692.0,42654.0,44615.0,33631.5,11923.0,9,2024-09-01,True,9
Kab. Bengkalis,2024,Oktober,17000.0,15000.0,13600.0,13055.555555555557,29952.0,36524.0,30857.0,160000.0,55000.0,29286.0,25057.0,18000.0,18762.0,16714.0,11905.0,13905.0,41429.0,44762.0,33258.0,9905.0,10,2024-10-01,True,10
Kab. Bengkalis,2024,November,17000.0,15000.0,13310.0,12666.666666666666,33650.0,39200.0,31450.0,163750.0,55000.0,32550.0,25390.0,18150.0,18150.0,16150.0,12000.0,14000.0,41500.0,44300.0,33400.0,10000.0,11,2024-11-01,True,11
Kab. Bengkalis,2024,Desember,17000.0,15063.0,13000.0,12277.777777777776,33563.0,40625.0,35625.0,164688.0,55000.0,30813.0,26450.0,18000.0,18813.0,17125.0,11875.0,13813.0,42813.0,45688.0,33786.0,10000.0,12,2024-12-01,True,12
Kab. Bengkalis,2025,Januari,17987.0,15811.5,12971.0,11888.888888888889,41899.0,42000.0,66519.0,160000.0,66582.0,35494.0,29979.0,18373.0,17653.0,21013.0,10347.0,13613.0,45161.0,35645.0,33845.0,14307.0,1,2025-01-01,True,1
Kab. Bengkalis,2025,Februari,18000.0,16000.0,12975.142857142857,11500.0,34000.0,42358.0,68741.0,160000.0,70123.0,30259.0,28864.0,18321.0,18000.0,21000.0,10346.0,13630.0,45000.0,35000.0,33891.0,15000.0,2,2025-02-01,True,2
Kab. Bengkalis,2025,Maret,18000.0,16000.0,12979.285714285714,11500.0,38202.0,43333.0,58631.0,168929.0,53333.0,31667.0,28217.0,18325.0,18000.0,20892.0,10422.0,13675.0,45000.0,35000.0,34180.5,15000.0,3,2025-03-01,True,3
Kab. Bengkalis,2025,April,18000.0,16000.0,12983.42857142857,11828.0,42888.0,43725.0,72250.0,160000.0,60688.0,29926.0,27500.0,18300.0,18000.0,21000.0,10313.0,13625.0,45000.0,35000.0,34474.5,15000.0,4,2025-04-01,True,4
Kab. Bengkalis,2025,Mei,18000.0,16011.0,12987.57142857143,12000.0,39533.0,42098.0,50272.0,159677.0,44565.0,29011.0,26634.0,18290.0,18000.0,20968.0,10355.0,13667.0,45000.0,35000.0,33887.0,15000.0,5,2025-05-01,True,5
Kab. Bengkalis,2025,Juni,18000.0,16000.0,12991.714285714286,12000.0,34435.0,37906.0,38612.0,169200.0,39679.0,29667.0,25767.0,18291.0,18000.0,21000.0,10326.0,13674.0,45000.0,35000.0,33836.0,15000.0,6,2025-06-01,True,6
Kab. Bengkalis,2025,Juli,18000.0,16032.0,12995.857142857143,12000.0,41946.0,34892.0,41226.0,170000.0,42756.0,31839.0,26667.0,18301.0,18000.0,21000.0,10312.0,13667.0,45000.0,34677.0,34000.0,15000.0,7,2025-07-01,True,7
Kab. Bengkalis,2025,Agustus,17586.0,15787.0,13000.0,12000.0,47774.0,35000.0,42264.0,162667.0,48415.0,35304.0,27149.0,18253.0,17931.0,20816.0,10460.0,13598.0,45000.0,35000.0,34223.0,15000.0,8,2025-08-01,True,8
Kab. Bengkayang,2024,Januari,16000.0,14000.0,13100.0,12923.0,42167.0,40000.0,42500.0,160000.0,51933.0,52255.5,28600.0,18000.0,19000.0,15300.0,10000.0,14000.0,47759.0,40833.0,34500.0,12000.0,1,2024-01-01,True,1
Kab. Bengkayang,2024,Februari,16338.0,14338.0,13100.0,12553.0,37765.0,38529.0,49118.0,160000.0,85735.0,50000.0,30500.0,18000.0,19294.0,15697.0,10000.0,14000.0,44559.0,40000.0,35000.0,12000.0,2,2024-02-01,True,2
Kab. Bengkayang,2024,Maret,17400.0,14700.0,13100.0,12200.0,37633.0,44033.0,50000.0,160000.0,93167.0,49988.0,33967.0,18000.0,20000.0,17100.0,10467.0,15000.0,45000.0,40000.0,35000.0,12000.0,3,2024-03-01,True,3
Kab. Bengkayang,2024,April,17500.0,14058.0,13100.0,12200.0,39500.0,45000.0,53043.0,160000.0,92923.0,50000.0,33519.0,18231.0,20000.0,16321.0,10038.0,14154.0,46875.0,41154.0,35000.0,12000.0,4,2024-04-01,True,4
Kab. Bengkayang,2024,Mei,17500.0,14419.0,13100.0,12135.0,47484.0,43903.0,48667.0,160000.0,75645.0,52903.0,29468.0,18419.0,20000.0,16998.0,10581.0,14000.0,45517.0,40194.0,35000.0,12000.0,5,2024-05-01,True,5
Kab. Bengkayang,2024,Juni,17232.0,14643.0,13100.0,12000.0,45000.0,44036.0,51037.0,160000.0,78393.0,50536.0,30286.0,18000.0,20000.0,16618.0,10464.0,14000.0,45000.0,40536.0,35000.0,12000.0,6,2024-06-01,True,6
Kab. Bengkayang,2024,Juli,17000.0,15000.0,13100.0,11655.0,40138.0,40966.0,49286.0,160000.0,85172.0,50000.0,31966.0,18000.0,20000.0,16200.0,10000.0,14000.0,45000.0,40000.0,35000.0,12000.0,7,2024-07-01,True,7
Kab. Bengkayang,2024,Agustus,17000.0,15000.0,13100.0,11307.0,33786.0,39714.0,42321.0,160000.0,85929.0,50000.0,29893.0,18000.0,20000.0,16200.0,10000.0,14000.0,45000.0,43179.0,35000.0,12000.0,8,2024-08-01,True,8
